label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,batch
6,20604.8769,2.692851,5.55821,8.444422,13.716075,-3.822206,-6.578724,-18.752613,53945.4805,3.949048,17.888229,29.893046,43.812598,-9.685879,-14.071378,-48.762329,8023.2095,2.716436,2.333605,3.627471,7.365714,-1.799724,-3.083505,-10.957264,8395.5083,2.699808,2.415053,3.731355,7.576405,-1.805503,-3.109409,-10.083792,2735.1241,2.328604,0.929863,2.017194,4.377003,-0.646643,-1.196249,-4.666687,2493.8327,2.226024,0.864671,1.885798,5.204286,-0.582471,-1.1062,-4.369232,13586.6001,3.19306,4.355503,7.115302,11.107486,-3.1577,-5.424914,-14.864326,14411.6792,3.220909,4.628493,7.619386,12.218178,-3.380752,-6.197173,-20.900677,34249.3516,3.189922,9.599248,14.68339,23.150523,-5.320384,-7.482914,-27.160685,18972.1866,2.507037,5.270405,8.00407,12.234385,-2.915521,-4.053552,-12.988832,10269.4794,2.751251,2.884976,4.259758,7.364951,-2.149175,-3.260503,-8.635208,12300.3003,3.209329,3.235425,4.795008,7.57702,-2.544953,-3.996699,-9.213724,3782.9021,2.409843,1.304477,2.780512,4.595873,-0.831387,-1.358105,-3.841548,3555.5332,2.316998,1.225522,2.498927,4.836973,-0.775951,-1.326945,-3.494135,15401.3306,3.036725,4.881389,7.913265,11.210765,-3.390071,-5.633066,-11.505496,15797.3603,3.187789,4.714118,7.461283,10.663179,-3.443362,-5.74358,-12.890453,
5,51164.0869,6.088836,12.584794,16.873182,30.935841,-7.99987,-12.302901,-40.612568,124167.0478,9.764469,30.918995,41.429719,60.735876,-20.596516,-32.012256,-132.274189,21588.2286,6.385576,5.345581,7.13932,13.265242,-4.275227,-6.614143,-19.399676,21540.8022,6.050029,5.295878,7.046833,12.842238,-4.200559,-6.531496,-21.833999,4518.1632,3.458299,1.340161,2.085327,5.757288,-0.880938,-1.589727,-5.094985,3958.6525,3.171367,1.150948,1.862344,4.764604,-0.741505,-1.349157,-5.505264,28348.8355,6.296168,7.88635,10.719368,17.2882,-6.187604,-9.999755,-24.27132,29458.5508,6.252421,8.234243,11.270251,20.568737,-6.464217,-10.541921,-27.862272,78543.5634,6.796507,18.133951,23.045472,38.538249,-12.051673,-17.61067,-78.295633,52110.0722,5.764512,11.333632,14.198389,26.596174,-8.120071,-11.287529,-35.463555,30267.9013,6.795126,7.254712,9.061224,13.067761,-6.096171,-9.019749,-20.256737,23555.1045,5.539652,5.740688,7.292371,11.366682,-4.872586,-7.166608,-17.445755,6403.9563,3.736356,1.819207,2.9828,5.228875,-1.184489,-1.896266,-4.779221,6403.8713,3.719594,1.812726,2.852489,4.993217,-1.142395,-1.806931,-4.168731,38552.9741,6.621377,10.305335,13.543152,19.867326,-8.905503,-13.905034,-27.54812,32587.7769,5.949623,8.875835,11.590338,17.086602,-7.409397,-11.417358,-24.472793,
5,60592.4902,4.731931,15.818941,21.167753,39.820643,-10.67157,-16.280178,-51.743091,135541.705,5.994245,37.942005,58.735499,82.939483,-25.301623,-38.597619,-172.712241,25556.6568,5.280212,7.312768,11.703204,16.776396,-5.803335,-8.931274,-25.647167,25437.833,5.080922,7.138462,11.246849,16.179528,-5.678628,-8.744092,-23.207441,4779.5137,2.945931,1.751781,4.114738,6.676282,-1.080869,-2.002607,-6.712333,4050.1023,2.684663,1.47902,3.608865,6.022055,-0.897619,-1.638687,-5.521965,32775.5786,5.299983,10.724448,19.076798,25.552309,-8.032592,-13.193084,-31.598359,34033.2588,5.221951,11.180578,20.486339,28.033027,-8.399137,-13.892745,-33.789786,87574.4746,5.199678,22.141691,29.550892,48.039528,-14.874629,-22.276185,-87.205268,60568.7519,4.694308,14.018108,18.613979,28.082206,-10.37965,-14.075114,-48.548836,36641.2613,6.028588,9.792547,13.218701,18.774574,-8.37397,-12.261756,-24.486729,28254.6401,5.506089,7.610156,10.527416,13.734576,-6.486217,-9.409572,-18.215505,6758.0557,3.066697,2.336115,6.216146,8.910746,-1.471019,-2.381346,-4.991411,6712.45,3.02691,2.296715,5.897597,8.447516,-1.426029,-2.275058,-4.550348,46654.5245,6.265444,14.001001,22.032682,28.236837,-11.823433,-19.058907,-38.801937,38878.9785,5.759694,11.868482,19.058024,23.548551,-9.728316,-15.665006,-30.314666,
6,17094.8281,2.000985,5.603938,8.930764,19.838247,-3.253802,-5.003938,-17.130981,44874.8125,2.639971,15.296744,25.133174,44.013433,-8.981636,-13.594562,-47.327066,6728.1709,2.121907,2.034528,3.262284,7.99663,-1.665643,-2.901251,-9.74365,7084.772,2.121157,2.08746,3.23932,7.870349,-1.679228,-2.837938,-9.541903,2273.1982,1.921055,0.805058,1.831086,4.240043,-0.604922,-1.143793,-4.568229,2052.4121,1.849637,0.732715,1.620536,4.211798,-0.546082,-1.087041,-4.182266,11875.5889,2.555228,3.88573,6.464138,11.198598,-2.904097,-5.112757,-15.935492,12635.5322,2.570688,4.114163,6.982883,12.863523,-3.136386,-5.873483,-16.766319,29229.4785,2.401714,8.569401,13.243321,23.758842,-4.984396,-7.341703,-25.847803,16039.6621,1.967603,4.711777,7.490765,13.495061,-2.819518,-4.024666,-13.197658,9073.7246,2.252101,2.729898,3.996559,6.640566,-2.036046,-3.138211,-9.281252,11126.8789,2.801235,3.057126,4.475104,6.93292,-2.33798,-3.605855,-8.049502,3158.3838,1.966296,1.082427,2.332869,4.312122,-0.770714,-1.272644,-3.440018,2865.9028,1.857165,1.003298,2.070906,4.315863,-0.717855,-1.234384,-3.240648,14181.2792,2.628581,4.6117,7.423944,11.458982,-3.226921,-5.519981,-11.984136,14558.4741,2.816414,4.410791,6.981288,10.334797,-3.211047,-5.32417,-12.964406,
6,13348.6055,2.055168,4.170612,6.40305,13.101295,-2.961254,-4.689788,-13.861077,44055.7324,3.392488,13.833062,22.330345,34.149227,-8.481801,-12.709115,-40.304447,5487.8062,2.165444,1.536666,2.496985,6.527012,-1.22186,-2.170415,-8.728299,5793.9087,2.160396,1.591739,2.614306,6.35626,-1.23261,-2.177432,-8.938549,2115.8262,2.014451,0.728251,1.727241,4.929371,-0.507494,-0.984812,-4.075089,1944.6916,1.944755,0.679321,1.683218,4.49653,-0.477673,-0.904235,-4.049403,9605.396,2.537685,2.973834,5.225005,8.868901,-2.175124,-3.662948,-10.802526,10215.1915,2.556193,3.152288,5.660438,9.51427,-2.343828,-4.032743,-12.83534,27510.707,2.747885,7.453211,11.210532,18.333574,-4.546661,-6.519352,-22.180259,14918.7041,2.17485,4.054477,6.164819,10.5547,-2.422864,-3.582087,-11.485585,6935.521,2.165522,1.861217,2.772246,5.309155,-1.460016,-2.299676,-6.613085,8238.8589,2.451968,2.164721,3.271198,5.864977,-1.71472,-2.66376,-7.039961,2977.9658,2.107582,1.016278,2.295537,4.022598,-0.648408,-1.114759,-3.369442,2766.9609,2.019447,0.948875,2.012399,3.507939,-0.611533,-1.003292,-3.074917,10679.2568,2.385827,3.177095,5.272189,8.575352,-2.395703,-3.848245,-9.169873,10726.4785,2.468062,3.097305,5.051405,7.759587,-2.353223,-3.755224,-9.414987,
5,68053.9893,7.940531,17.147151,23.027167,35.270425,-10.234141,-15.049401,-55.761555,160362.2666,12.705236,44.32673,64.05772,95.978234,-27.605398,-42.50161,-214.112156,30595.1223,9.02858,8.445861,11.751545,17.57991,-6.60707,-10.654219,-24.743122,30282.0305,8.476726,8.25193,11.354473,19.051698,-6.442065,-10.105683,-27.378317,5751.3507,4.153109,1.973759,3.256075,5.763168,-1.186064,-2.087378,-6.513187,4901.3911,3.699581,1.672397,2.833482,5.187663,-0.985206,-1.750988,-6.331211,38783.4209,8.594783,12.538731,18.36933,26.436899,-9.271236,-16.128584,-37.547634,40110.0547,8.509549,13.008962,19.078347,29.972473,-9.622035,-17.25836,-44.942282,101763.6416,8.820176,25.87481,34.072049,52.479594,-16.201479,-23.894387,-95.119368,70521.9902,7.699018,16.41222,20.844075,33.433303,-11.282869,-16.044983,-51.382211,44150.0507,10.054948,11.788097,15.348738,20.383636,-9.798225,-14.774537,-32.607215,33998.1719,8.107994,9.257911,12.204973,16.436818,-7.652246,-11.27401,-22.676381,8200.6084,4.549804,2.631603,4.713928,7.006112,-1.644495,-2.637278,-5.350498,8214.9462,4.545405,2.597938,4.56933,6.098667,-1.588304,-2.473872,-4.710658,55379.2153,9.691927,17.062762,24.131936,32.483046,-14.175498,-23.172697,-47.916097,46599.2935,8.629995,14.479742,20.487501,26.541229,-11.667984,-18.832946,-36.197598,
5,49533.8018,4.092081,11.556315,17.53401,27.981634,-8.416143,-11.505867,-49.595625,119047.0567,5.375234,31.516131,48.820793,72.327164,-21.691104,-33.385163,-147.248549,20952.0302,4.51416,5.753157,9.918344,15.817491,-4.588898,-7.276925,-21.629913,20935.7647,4.339553,5.652736,9.617056,14.200835,-4.479106,-7.120768,-19.2993,4104.1294,2.664959,1.478534,3.580306,6.891678,-0.913687,-1.61757,-6.259496,3545.3689,2.48631,1.26713,3.125102,5.791051,-0.768021,-1.399787,-5.152232,27268.5503,4.546096,8.606827,16.13494,21.688076,-6.481721,-10.627462,-28.161297,28217.4326,4.529195,8.97956,17.463547,25.057615,-6.714405,-11.397937,-32.251103,76123.5118,4.652711,18.164871,24.46206,38.261708,-12.813889,-18.739858,-70.70596,51515.082,4.102728,11.401716,15.007841,23.593175,-8.829125,-12.339631,-41.830363,29291.8145,5.046087,7.386358,10.387803,13.755744,-6.364179,-9.287747,-20.572186,22772.1919,4.675738,5.810418,8.653556,11.560158,-5.007731,-7.2624,-15.165878,5776.2864,2.769561,2.018139,5.465026,7.71498,-1.227231,-2.093467,-4.842905,5775.7273,2.741627,1.964709,5.058213,8.038025,-1.206741,-1.879092,-3.926063,37256.8848,5.267687,10.618507,18.112775,23.123885,-9.100825,-14.894425,-28.714523,31480.9868,4.902247,9.124679,15.744814,19.401095,-7.569503,-11.831436,-23.205623,
6,7984.9551,1.495986,2.56724,4.33489,10.96194,-1.936098,-3.077578,-12.349469,24946.6445,1.921557,7.802132,12.750552,29.125015,-6.049729,-9.129684,-32.377097,2522.0498,1.418537,0.784011,1.491116,5.752703,-0.703015,-1.372701,-6.837412,2692.8457,1.424856,0.828526,1.520847,5.056218,-0.732105,-1.471618,-7.069334,1145.6628,1.462728,0.419172,1.157469,3.638651,-0.342634,-0.748915,-3.810683,1051.4954,1.433845,0.38934,1.095992,3.539131,-0.308049,-0.726181,-3.846779,5035.4907,1.653187,1.593304,2.985709,8.139669,-1.242755,-2.205524,-9.036965,5255.3091,1.648686,1.717211,3.377082,7.527177,-1.329283,-2.653127,-10.811279,16178.7382,1.781696,4.591161,7.066529,15.364554,-3.306263,-4.938134,-17.042061,8382.9746,1.509331,2.467442,3.977326,9.826771,-1.770656,-2.777531,-9.982085,3192.3808,1.44123,0.89084,1.427531,4.477027,-0.828833,-1.34182,-4.484924,4298.8589,1.70213,1.130492,1.769639,4.395352,-0.929196,-1.482719,-4.500681,1558.6606,1.471314,0.556322,1.449619,2.980522,-0.417477,-0.82996,-2.896316,1425.125,1.425799,0.500342,1.191522,2.864851,-0.383947,-0.711882,-2.733471,5534.2197,1.636216,1.654204,2.795367,5.818556,-1.340904,-2.300901,-6.753134,5701.9057,1.709816,1.635871,2.789621,5.417394,-1.273913,-2.144473,-5.414791,
6,1963.6787,1.179168,1.241634,2.854211,6.975177,-0.588878,-1.127439,-6.713465,4905.9511,1.276166,4.041647,8.546273,17.154633,-1.446803,-2.786719,-12.081162,349.397,1.078925,0.368807,1.058149,4.669311,-0.190032,-0.609705,-4.469916,390.8042,1.083225,0.388904,1.050534,5.469798,-0.19769,-0.628976,-4.519906,322.2165,1.157568,0.310677,1.109796,3.886124,-0.110882,-0.424533,-3.389091,306.9695,1.152732,0.330265,1.066197,3.433923,-0.112458,-0.423736,-3.43895,907.4341,1.15583,0.871765,2.361713,5.748306,-0.318115,-0.757147,-4.577245,955.2149,1.156263,0.939731,2.598661,5.805464,-0.336871,-0.846506,-5.675269,3470.9267,1.233379,2.133407,4.051687,8.972057,-0.868984,-1.553779,-7.362798,2038.541,1.168897,1.26227,2.514137,6.366765,-0.54824,-1.031813,-5.964292,290.4941,1.05436,0.331546,0.802581,3.076215,-0.185259,-0.502261,-3.300334,525.6075,1.107975,0.461414,1.047887,3.358174,-0.206984,-0.480811,-2.822317,428.9836,1.162117,0.440061,1.332974,3.230076,-0.139965,-0.397978,-2.27725,399.0105,1.149801,0.381772,1.167272,3.097872,-0.133895,-0.356321,-2.505129,689.772,1.102565,0.752172,1.958087,4.557467,-0.286805,-0.59357,-3.485126,763.9512,1.119888,0.757077,1.947528,4.360589,-0.288088,-0.607145,-3.461167,
5,58633.4131,8.587622,13.231411,17.406822,27.468705,-8.562098,-12.215213,-42.145334,135391.6738,11.751866,34.874831,47.826721,73.975182,-22.382593,-34.799647,-138.390654,23995.2871,8.029767,6.2123,8.345227,13.83946,-4.826235,-7.681405,-20.591301,23926.5136,7.544336,6.093504,8.076923,13.239969,-4.70942,-7.344275,-20.575336,4832.2954,3.708174,1.501013,2.443215,5.576062,-0.955102,-1.769393,-5.471878,4181.9496,3.370074,1.291379,2.157072,4.526791,-0.789615,-1.398763,-5.056349,31051.6953,7.984291,9.002349,12.437982,19.415469,-6.819865,-11.316878,-26.467997,32029.1817,7.819353,9.378491,13.042524,20.066397,-7.092377,-12.36,-28.243132,85795.4912,8.555854,20.126499,25.803664,41.92333,-13.009736,-19.051427,-68.039027,57973.2022,7.220608,12.625406,15.816178,25.947463,-8.791495,-12.080216,-37.571524,33434.3892,9.225658,8.344391,10.456394,16.058853,-6.747696,-9.822404,-20.547257,25912.5642,7.906822,6.453164,8.205175,11.828279,-5.286088,-7.705074,-14.458987,6834.9473,4.093956,2.017714,3.345612,5.274099,-1.271775,-2.085665,-5.083328,6859.4637,4.061901,2.004356,3.346313,5.563011,-1.24293,-1.88853,-4.489982,41955.8179,9.223194,11.645828,15.47019,23.096818,-9.635896,-15.697522,-29.125865,35714.48,8.377595,9.94726,13.197329,17.528291,-7.99432,-12.614699,-27.605423,
5,31602.8125,2.962471,7.090358,11.450878,17.904559,-4.963176,-7.400574,-27.356997,72308.6485,3.655517,17.529384,29.552119,49.628905,-12.631293,-20.023686,-70.623795,11413.6987,2.911957,2.945875,5.858436,9.889033,-2.212786,-3.724893,-13.784927,11420.0264,2.815411,2.944745,5.639554,10.531285,-2.211347,-3.535233,-13.252034,2580.5815,2.049255,0.874855,2.205595,4.820049,-0.525198,-1.039381,-4.434797,2248.075,1.933155,0.77004,1.959112,4.118341,-0.451766,-0.970967,-4.779307,15314.1607,3.01889,4.518689,9.120789,16.333648,-3.143762,-5.616355,-16.397588,15846.916,2.977951,4.775604,10.075951,15.745901,-3.304173,-5.689557,-19.272381,44669.4082,3.160017,9.489305,13.687184,23.324204,-7.35276,-10.5462,-45.929658,28095.5136,2.718037,5.621833,7.869904,13.348063,-4.734759,-6.905252,-23.392162,15036.52,3.10314,3.425007,5.855126,8.656873,-2.862564,-4.044383,-10.843606,11843.4907,2.947544,2.800323,4.866543,7.268979,-2.274424,-3.327365,-7.993152,3563.7937,2.091382,1.243448,3.132636,5.265635,-0.678578,-1.177757,-3.549489,3563.6314,2.075896,1.213282,2.971251,5.051776,-0.659888,-1.125458,-3.552361,19500.4912,3.267015,5.039086,9.954154,13.891462,-3.958104,-6.259667,-15.860477,16719.0161,3.106713,4.448821,8.732205,12.485981,-3.37702,-5.3652,-13.521191,
5,43828.002,3.754584,10.297899,15.471738,24.242882,-6.940555,-12.058399,-35.980522,102302.4023,4.795421,26.450595,43.079557,58.010489,-18.331523,-28.395539,-110.288954,17271.7788,3.933858,4.53084,8.568495,13.337578,-3.578248,-5.545587,-16.621927,17310.7544,3.794188,4.492855,8.294265,13.097248,-3.550522,-5.412002,-15.750063,3557.8911,2.445289,1.243003,3.135325,5.802039,-0.767007,-1.463966,-6.017046,3074.0345,2.275207,1.077369,2.921893,5.301211,-0.638418,-1.24644,-5.026241,22564.5708,3.993741,6.783433,13.696861,19.531544,-5.029638,-8.234024,-24.75052,23340.2588,3.934834,7.102541,14.810411,19.942893,-5.308158,-8.663366,-23.931967,65144.8926,4.187606,14.721865,20.218799,31.571474,-10.766544,-15.890097,-60.147995,43334.5586,3.693399,9.117363,12.194979,21.332726,-7.230117,-10.20355,-34.17873,23603.8774,4.334128,5.639327,8.7347,11.90835,-4.866768,-6.881254,-15.954527,18401.4038,4.080998,4.44884,7.208909,10.198944,-3.778577,-5.299831,-12.608506,4926.7608,2.513821,1.722516,4.656729,7.113403,-1.008118,-1.569915,-3.922079,4906.1372,2.486256,1.682782,4.440538,6.973846,-0.971841,-1.521538,-3.992844,30023.7354,4.530859,8.006835,15.391815,19.396768,-6.818948,-10.667944,-21.612544,25487.2407,4.260506,6.972584,13.377866,16.541846,-5.660039,-8.679516,-17.89425,
5,24857.086,2.598202,5.501833,9.21284,16.128645,-3.465224,-5.913491,-22.985733,56494.252,3.079725,13.010895,21.149987,40.292164,-9.686003,-15.836436,-61.978006,8740.1587,2.468589,2.144334,4.009991,7.238736,-1.629922,-2.713304,-11.754017,8727.2221,2.394223,2.153529,3.985809,7.987722,-1.613299,-2.646416,-10.068389,2081.8047,1.851785,0.64623,1.548849,4.212438,-0.40408,-0.925202,-4.777392,1816.1579,1.752148,0.582336,1.481191,3.53922,-0.353365,-0.744173,-4.01169,11804.5161,2.562833,3.236941,6.394125,10.960551,-2.322049,-3.988979,-12.819868,12385.8789,2.557313,3.41352,6.936318,12.941243,-2.401472,-4.067813,-15.92155,33481.1992,2.623807,6.936982,9.994881,18.544436,-5.581093,-8.27203,-31.644722,20421.4854,2.253872,4.045591,5.739407,10.981438,-3.464595,-5.060561,-18.35112,11171.6909,2.571178,2.45192,4.110352,6.579758,-2.020957,-2.886184,-9.267388,8847.5718,2.47071,2.006465,3.464706,6.578964,-1.629042,-2.318173,-7.145208,2873.1243,1.882113,0.914047,2.1757,4.278232,-0.514342,-0.905864,-3.040832,2869.6145,1.865536,0.894694,2.101342,4.206727,-0.510208,-0.867198,-2.950085,14654.3242,2.71842,3.539192,6.815482,9.957272,-2.718157,-4.282448,-10.542928,12693.8018,2.617241,3.144975,6.002379,9.170302,-2.374101,-3.646223,-10.190113,
5,35249.7627,3.217422,7.738126,12.123143,19.953806,-5.527701,-8.651138,-31.231335,80277.1133,4.005857,19.189109,31.554045,52.093907,-14.070924,-21.436483,-85.682156,12864.0596,3.17936,3.227621,6.31775,10.879527,-2.550755,-4.041354,-14.336949,12938.9506,3.090104,3.206708,6.195231,9.600228,-2.525767,-4.14277,-12.404507,2830.5783,2.154102,0.936015,2.38518,5.74895,-0.599875,-1.193996,-4.41006,2461.9268,2.0248,0.839262,2.090844,5.104135,-0.503996,-1.016833,-4.772566,17076.666,3.281499,4.8881,10.129566,14.275614,-3.626281,-5.996354,-17.638522,17824.7041,3.272889,5.10663,10.800219,16.553468,-3.853694,-6.496613,-17.68491,50196.5528,3.491307,10.460769,14.643586,24.870452,-8.181644,-11.671116,-45.712976,32032.6524,3.02128,6.357877,8.756082,15.080311,-5.369071,-7.875513,-25.636436,17117.4097,3.42797,3.785279,6.382259,8.857228,-3.320801,-4.732098,-12.228608,13388.5855,3.266325,3.042558,5.311856,7.671209,-2.580089,-3.831133,-9.112196,3922.9495,2.209526,1.329237,3.418622,5.50501,-0.777443,-1.255483,-4.066622,3913.0799,2.188945,1.303687,3.237973,5.201827,-0.74932,-1.198874,-3.805111,21981.5693,3.60379,5.479753,10.914091,14.240341,-4.692392,-7.267206,-17.120884,18779.7642,3.419017,4.863072,9.497537,12.521031,-3.938007,-6.291766,-13.036433,
5,59757.9589,4.714428,14.61999,20.236555,28.419924,-9.730657,-13.997526,-52.752724,130096.3301,5.794792,36.105199,55.725468,76.28848,-23.945769,-37.193193,-166.574189,24083.7578,5.022892,6.792717,11.159974,16.262736,-5.321407,-8.347712,-25.473556,23943.6758,4.795826,6.635243,10.741461,15.38979,-5.197759,-8.15492,-22.401728,4539.0679,2.838763,1.648247,4.104295,6.911594,-1.014113,-1.969608,-6.635006,3866.8354,2.601087,1.396078,3.538083,6.511028,-0.843207,-1.575627,-6.600478,30738.3706,5.039672,9.900674,18.09024,25.090075,-7.354161,-12.915972,-34.295047,31796.687,4.992358,10.342145,19.353689,25.863845,-7.646771,-13.517518,-36.674718,83896.4218,5.084877,20.655733,27.851155,41.258578,-14.150897,-20.810837,-86.190343,57916.4395,4.584867,13.148782,17.283825,28.816256,-9.867816,-13.535461,-41.451066,34011.6397,5.759717,8.942161,11.997829,16.347353,-7.51971,-11.049467,-22.829586,26157.3574,5.368047,6.853821,9.644518,12.692975,-5.750026,-8.301584,-17.387323,6406.337,2.964299,2.220444,5.98557,9.255461,-1.365049,-2.315739,-5.534551,6379.5354,2.913694,2.166543,5.588536,8.768678,-1.328312,-2.16495,-4.93164,42461.167,5.968726,12.521701,20.538746,25.29085,-10.528695,-17.308494,-33.16095,35854.0161,5.577007,10.665701,17.624756,21.480245,-8.697433,-14.09827,-27.868934,
4,14570.6997,3.547689,3.181296,4.395366,8.945003,-2.390543,-3.621038,-10.895665,36463.2715,5.687515,9.685022,14.546298,21.747081,-6.949909,-10.288449,-25.572138,10499.4095,4.308733,2.964566,5.138016,8.486383,-2.237744,-3.561771,-10.067683,10698.8989,4.158195,3.007109,5.211572,8.115316,-2.251229,-3.561539,-9.653126,2556.9026,2.570372,0.936217,2.420813,5.251664,-0.600103,-1.206676,-4.303187,2296.4324,2.436742,0.842978,2.16836,4.42138,-0.511847,-1.090749,-3.923182,13966.8108,4.524301,4.455732,8.369221,12.773192,-3.19265,-5.124305,-13.989846,14541.8544,4.508883,4.73675,9.208626,13.101622,-3.426099,-5.809396,-13.199502,29540.5957,3.960028,6.390428,8.512241,12.896353,-4.676933,-6.588759,-22.647772,19583.9141,3.255651,4.016857,5.460184,8.879569,-2.814176,-4.044314,-13.359956,13234.6074,4.40324,3.373388,5.051087,7.266424,-2.625019,-3.854331,-8.196396,10823.0337,4.071146,2.857378,4.486639,6.739396,-2.207074,-3.202594,-6.598743,3593.6057,2.816994,1.275001,3.22508,5.701064,-0.767753,-1.333889,-3.98925,3642.6247,2.819393,1.271064,2.919507,5.038451,-0.74835,-1.316003,-3.809477,16738.707,4.666661,4.744054,7.932978,10.989815,-3.682565,-5.88538,-11.651845,15061.2231,4.454538,4.429289,7.269151,9.81433,-3.282285,-5.152925,-9.690892,
4,15008.8941,3.718109,3.270479,4.719768,7.753856,-2.490583,-3.735905,-10.921899,36636.3657,5.859739,9.581991,14.359534,20.918968,-6.931549,-10.282186,-27.36053,10844.2439,4.526124,3.137128,5.397351,9.913094,-2.326588,-3.75126,-10.075625,11033.9866,4.392444,3.181754,5.426615,8.743722,-2.337247,-3.934039,-10.298562,2613.2354,2.617197,0.96562,2.580355,4.873993,-0.61151,-1.242797,-4.590887,2318.0259,2.449854,0.870711,2.188489,3.812272,-0.533102,-1.054295,-4.495002,14374.417,4.777582,4.710276,8.637668,12.669472,-3.31822,-5.407604,-14.035344,14933.2139,4.769063,5.005063,9.474393,14.163805,-3.544325,-6.240685,-16.495728,30029.6973,4.059211,6.516938,8.600966,13.630008,-4.754988,-6.750406,-19.841682,20047.0537,3.338505,4.101805,5.57155,9.256364,-2.865239,-4.154952,-12.871157,13684.7698,4.642204,3.564273,5.398342,7.939404,-2.728711,-4.046446,-9.083855,11189.9864,4.357287,3.004497,4.655336,6.590858,-2.266968,-3.452925,-7.507852,3638.4916,2.84688,1.318014,3.410504,5.606677,-0.795957,-1.430075,-3.585643,3699.8468,2.857319,1.311377,3.139242,5.547787,-0.779333,-1.309323,-3.431509,17148.0209,4.921697,5.01584,8.378771,11.079792,-3.810976,-5.985603,-12.422975,15567.1382,4.755099,4.684417,7.691388,10.123538,-3.404904,-5.427249,-11.08057,
2,34149.8535,7.695201,9.514824,12.057178,19.425439,-5.917213,-8.167637,-23.990711,76826.5083,11.292295,24.405512,32.02265,50.504298,-15.005968,-21.601345,-66.944159,32496.4922,11.755573,12.222233,25.889724,34.075551,-7.327636,-11.778668,-27.824599,33284.5466,11.375241,12.52002,25.931415,32.369359,-7.428927,-11.814749,-30.327747,4348.7564,3.703708,1.392636,3.804662,6.822399,-0.969051,-1.824946,-6.215494,4037.7139,3.531358,1.26496,3.780924,7.543264,-0.851245,-1.576769,-5.086239,35602.0044,10.510532,14.047938,36.635842,45.321451,-8.386408,-14.536287,-33.991354,38178.0783,10.770775,15.388668,41.222009,52.72318,-9.129422,-16.453397,-38.974716,45509.2432,5.625603,13.049801,16.278153,29.373973,-8.400421,-11.776966,-34.824679,30052.4219,4.49235,8.064691,10.144159,16.469545,-5.186811,-7.329181,-20.728362,37080.3059,11.031048,13.47066,26.806212,31.217552,-7.910522,-11.656635,-24.53412,30799.4301,10.440349,10.982108,22.529714,26.671814,-6.59113,-9.812529,-20.316177,7064.6176,4.59575,2.409206,6.978361,10.473012,-1.515048,-2.634364,-4.925555,7539.9731,4.801573,2.52243,6.933183,9.956674,-1.556977,-2.542319,-4.531924,40321.4375,10.405419,15.444766,40.864549,49.045342,-9.411509,-16.182885,-29.912807,35086.3174,9.638229,12.967008,32.924668,40.605049,-7.958162,-13.367852,-23.865351,
